model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,16,1,0.178,0.205,0.0269,-0.001,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,2,2,0.055,0.0927,0.0376,-0.01,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,3,2,0.0672,0.1503,0.0831,-0.0062,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,5,2,0.0758,0.2311,0.1554,-0.0131,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,8,2,0.157,0.1528,-0.0042,-0.0347,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,16,2,0.2501,0.077,-0.1732,-0.0117,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,2,3,0.0838,0.1049,0.0211,0.0198,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,3,3,0.0332,0.1277,0.0945,-0.0032,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,5,3,0.0706,0.1523,0.0817,-0.03,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,8,3,0.1348,0.1835,0.0488,-0.0786,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,16,3,0.2419,0.0872,-0.1547,-0.0039,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,2,4,0.0314,0.0403,0.0089,0.0089,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,3,4,0.0412,0.1473,0.1061,0.0232,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,5,4,0.0931,0.2483,0.1552,0.0011,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,8,4,0.164,0.1637,-0.0003,-0.0001,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,16,4,0.2246,0.1463,-0.0783,-0.0158,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,2,5,0.0428,0.1239,0.0811,-0.0296,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,3,5,0.0535,0.1244,0.071,-0.037,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,5,5,0.0985,0.2038,0.1052,-0.0126,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,8,5,0.1145,0.0621,-0.0523,0.0355,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,24,16,5,0.2376,0.0033,-0.2343,0.0031,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,2,0,0.0814,0.1354,0.054,-0.0644,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,3,0,0.0581,0.1082,0.0501,-0.0409,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,5,0,0.1097,0.2083,0.0986,-0.075,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,8,0,0.1462,0.1446,-0.0016,-0.0055,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,16,0,0.2226,0.0081,-0.2145,0.039,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,2,1,0.0514,0.0404,-0.0111,0.0485,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,3,1,0.1,0.1333,0.0333,0.0296,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,5,1,0.1021,0.233,0.131,0.0045,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,8,1,0.1656,0.2069,0.0413,-0.0187,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,16,1,0.234,0.256,0.022,-0.0112,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,2,2,0.0143,0.0509,0.0366,-0.0268,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,3,2,0.0686,0.1791,0.1105,0.0025,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,5,2,0.0479,0.1151,0.0672,0.0032,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,8,2,0.1345,0.0431,-0.0914,0.0078,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,16,2,0.2895,-0.0254,-0.3149,-0.0418,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,2,3,0.0451,0.0897,0.0446,0.0301,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,3,3,0.0401,0.1649,0.1248,-0.0327,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,5,3,0.1023,0.1552,0.0529,0.0331,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,8,3,0.1522,0.1279,-0.0243,0.0512,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,16,3,0.223,-0.0684,-0.2914,0.0149,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,2,4,0.0634,0.068,0.0046,-0.0114,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,3,4,0.091,0.1422,0.0512,0.0048,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,5,4,0.0915,0.173,0.0815,-0.0021,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,8,4,0.1069,0.0882,-0.0187,-0.022,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,16,4,0.2074,0.029,-0.1783,0.0484,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,2,5,0.0317,0.1101,0.0783,-0.0248,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,3,5,0.0046,0.1398,0.1352,-0.0215,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,5,5,0.0688,0.165,0.0961,0.0337,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,8,5,0.1226,0.0895,-0.0331,0.0374,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,premise,28,16,5,0.2208,0.2153,-0.0054,-0.0462,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,2,0,-0.0659,-0.0542,0.0117,-0.0005,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,3,0,-0.0659,-0.0542,0.0117,0.0099,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,5,0,-0.0659,-0.0542,0.0117,-0.0005,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,8,0,-0.0659,-0.0659,0.0,0.0099,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,16,0,-0.0659,-0.0496,0.0163,0.0099,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,2,1,-0.0514,-0.0286,0.0228,-0.0106,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,3,1,-0.0514,-0.0514,0.0,0.0028,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,5,1,-0.0514,-0.0514,0.0,0.0028,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,8,1,-0.0514,-0.0286,0.0228,-0.0106,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,16,1,-0.0514,-0.0514,0.0,0.0028,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,2,2,-0.0319,-0.0166,0.0153,0.0263,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,3,2,-0.0319,-0.0136,0.0184,0.0361,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,5,2,-0.0319,-0.0166,0.0153,0.0263,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,8,2,-0.0319,-0.0136,0.0184,0.0361,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,16,2,-0.0319,-0.0319,0.0,0.0315,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,2,3,-0.0454,-0.0262,0.0193,0.0201,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,3,3,-0.0454,-0.0454,0.0,0.0243,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,5,3,-0.0454,-0.0343,0.0112,0.0326,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,8,3,-0.0454,-0.0454,0.0,0.0243,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,16,3,-0.0454,-0.0262,0.0193,0.0201,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,2,4,-0.0572,-0.0572,0.0,0.0132,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,3,4,-0.0572,-0.0572,0.0,0.0132,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,5,4,-0.0572,-0.0448,0.0124,0.0132,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,8,4,-0.0572,-0.0572,0.0,0.0132,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,16,4,-0.0572,-0.0448,0.0124,0.0217,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,2,5,-0.0453,-0.0453,0.0,0.0417,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,3,5,-0.0453,-0.0453,0.0,0.0417,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,5,5,-0.0453,-0.0453,0.0,0.0417,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,8,5,-0.0453,-0.0453,0.0,0.0445,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,0,16,5,-0.0453,-0.0362,0.0091,0.0445,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,2,0,0.0741,0.0474,-0.0267,-0.0563,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,3,0,0.0571,0.1124,0.0553,-0.0405,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,5,0,0.1055,0.1771,0.0715,-0.0137,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,8,0,0.1026,0.1767,0.0741,-0.0073,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,16,0,0.171,0.2241,0.0531,-0.0409,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,2,1,-0.0322,0.0511,0.0833,-0.0145,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,3,1,0.0284,0.1264,0.098,0.0243,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,5,1,0.054,0.1404,0.0864,0.0007,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,8,1,0.0947,0.1369,0.0421,0.0028,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,16,1,0.1785,0.2307,0.0522,0.0373,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,2,2,0.0101,0.0344,0.0243,-0.0006,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,3,2,0.0155,0.0765,0.061,-0.0222,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,5,2,0.0584,0.2123,0.1539,0.0075,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,8,2,0.0891,0.1094,0.0203,-0.005,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,16,2,0.1654,0.0563,-0.1091,-0.02,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,2,3,-0.0204,0.0877,0.1081,-0.0461,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,3,3,0.0461,0.1203,0.0742,-0.0524,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,5,3,0.0506,0.169,0.1184,-0.0055,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,8,3,0.1289,0.1414,0.0125,0.0054,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,16,3,0.1835,0.1428,-0.0407,0.0208,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,2,4,0.0058,0.0474,0.0415,0.03,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,3,4,0.0251,0.119,0.0939,0.0047,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,5,4,0.0528,0.1949,0.142,-0.0109,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,8,4,0.1214,0.1724,0.051,0.0069,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,16,4,0.1752,0.2701,0.095,0.0418,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,2,5,-0.0165,0.0976,0.1141,0.0448,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,3,5,0.013,0.1662,0.1532,-0.0209,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,5,5,0.0387,0.1608,0.1221,-0.0022,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,8,5,0.0786,0.172,0.0933,-0.0407,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,4,16,5,0.1855,0.117,-0.0685,-0.058,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,2,0,0.0175,0.0675,0.05,0.0188,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,3,0,0.0432,0.1555,0.1124,-0.0062,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,5,0,0.0679,0.1939,0.1261,-0.0135,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,8,0,0.124,0.1665,0.0424,-0.0037,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,16,0,0.2408,0.217,-0.0238,0.0084,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,2,1,-0.0156,0.0013,0.0169,0.0345,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,3,1,0.0396,0.1167,0.0771,-0.0062,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,5,1,0.0399,0.229,0.1892,0.0008,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,8,1,0.1084,0.2051,0.0966,0.0098,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,16,1,0.2377,0.3565,0.1188,-0.0221,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,2,2,0.0481,0.0756,0.0276,0.0383,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,3,2,0.0437,0.1342,0.0905,0.0084,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,5,2,0.0823,0.2282,0.1459,-0.0541,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,8,2,0.1464,0.2129,0.0665,-0.0602,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,16,2,0.2208,0.3391,0.1183,-0.0273,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,2,3,0.0082,0.0616,0.0534,-0.0582,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,3,3,0.0425,0.1168,0.0742,-0.0377,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,5,3,0.0534,0.2155,0.1621,-0.0054,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,8,3,0.1079,0.2717,0.1638,-0.011,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,16,3,0.2159,0.3333,0.1174,-0.0229,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,2,4,0.0203,0.0539,0.0336,-0.0213,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,3,4,0.0525,0.1704,0.1179,0.0386,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,5,4,0.0454,0.212,0.1666,0.036,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,8,4,0.1242,0.2598,0.1357,0.0316,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,16,4,0.2558,0.2183,-0.0376,0.0054,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,2,5,0.0016,0.1043,0.1026,0.0428,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,3,5,0.0707,0.1083,0.0375,0.0167,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,5,5,0.0666,0.1995,0.1329,-0.0071,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,8,5,0.1,0.2548,0.1548,0.0294,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,8,16,5,0.2084,0.169,-0.0394,0.0079,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,2,0,0.0398,0.0632,0.0235,0.0007,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,3,0,0.0839,0.1425,0.0585,-0.0034,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,5,0,0.0623,0.2343,0.1721,-0.0266,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,8,0,0.1086,0.2897,0.1811,-0.069,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,16,0,0.1988,0.3633,0.1644,-0.0584,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,2,1,0.0247,0.0639,0.0392,0.0135,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,3,1,0.026,0.1622,0.1362,-0.0317,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,5,1,0.1086,0.2461,0.1376,-0.0169,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,8,1,0.1464,0.2652,0.1188,-0.0123,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,16,1,0.2536,0.3314,0.0777,-0.0098,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,2,2,0.0327,0.0722,0.0395,0.0121,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,3,2,0.0195,0.1447,0.1252,0.0723,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,5,2,0.0697,0.2091,0.1393,0.0641,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,8,2,0.1329,0.2676,0.1347,-0.0355,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,16,2,0.2449,0.2666,0.0217,0.0005,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,2,3,0.0181,0.0544,0.0364,-0.0172,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,3,3,0.0427,0.0972,0.0544,-0.0052,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,5,3,0.057,0.2332,0.1762,-0.0163,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,8,3,0.0923,0.2372,0.1448,-0.0157,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,16,3,0.2165,0.3502,0.1337,-0.0416,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,2,4,0.0675,0.0723,0.0048,0.043,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,3,4,0.0823,0.1698,0.0875,0.0081,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,5,4,0.0825,0.2356,0.153,-0.0013,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,8,4,0.135,0.2187,0.0837,0.0338,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,16,4,0.2227,0.2077,-0.015,-0.0088,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,2,5,0.0301,0.0972,0.0671,0.0056,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,3,5,-0.0007,0.1813,0.182,-0.0797,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,5,5,0.0382,0.257,0.2188,-0.0056,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,8,5,0.1183,0.2172,0.0988,-0.0113,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,12,16,5,0.2695,-0.0001,-0.2696,0.0033,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,2,0,-0.0346,0.044,0.0786,0.0086,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,3,0,0.0564,0.1091,0.0527,-0.0171,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,5,0,0.0834,0.2448,0.1614,-0.0354,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,8,0,0.072,0.2729,0.2008,-0.0765,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,16,0,0.235,0.2662,0.0312,-0.0497,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,2,1,0.0637,0.0631,-0.0006,-0.017,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,3,1,0.0828,0.1844,0.1017,-0.0553,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,5,1,0.0886,0.2835,0.1949,-0.0134,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,8,1,0.1555,0.2423,0.0868,-0.0192,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,16,1,0.2421,0.3206,0.0785,-0.0068,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,2,2,0.0613,0.0781,0.0168,-0.0258,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,3,2,0.0163,0.1628,0.1464,-0.0178,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,5,2,0.1015,0.2669,0.1654,-0.0114,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,8,2,0.1102,0.3083,0.198,0.0007,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,16,2,0.2617,0.3535,0.0918,-0.0362,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,2,3,0.0092,0.0766,0.0674,-0.0557,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,3,3,0.0526,0.1535,0.101,-0.0063,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,5,3,0.0293,0.2561,0.2268,-0.0203,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,8,3,0.0955,0.2985,0.203,-0.0186,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,16,3,0.2377,0.3145,0.0768,-0.0205,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,2,4,0.0263,0.0901,0.0638,-0.0311,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,3,4,0.0113,0.1513,0.1399,0.0183,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,5,4,0.0916,0.2838,0.1922,-0.0065,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,8,4,0.0997,0.2684,0.1687,-0.0212,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,16,4,0.2469,0.2656,0.0187,0.0151,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,2,5,0.0996,0.1203,0.0207,-0.0165,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,3,5,0.0318,0.1882,0.1564,0.0171,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,5,5,0.0688,0.2869,0.218,-0.1,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,8,5,0.1562,0.2123,0.0561,-0.0071,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,16,16,5,0.2475,0.2161,-0.0315,0.0178,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,2,0,0.0652,0.0531,-0.0121,-0.0467,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,3,0,0.0266,0.1432,0.1166,-0.0197,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,5,0,0.1349,0.2482,0.1134,-0.0603,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,8,0,0.1585,0.0916,-0.0669,-0.0303,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,16,0,0.2495,0.1676,-0.0819,-0.0308,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,2,1,0.0661,0.0234,-0.0427,0.0198,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,3,1,0.0336,0.1176,0.0839,0.0064,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,5,1,0.0303,0.1897,0.1593,-0.0018,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,8,1,0.1135,0.1924,0.0789,-0.0024,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,16,1,0.2978,0.2805,-0.0173,-0.0475,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,2,2,0.0262,0.0621,0.0359,0.0181,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,3,2,0.0545,0.1226,0.0681,0.0195,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,5,2,0.1124,0.2233,0.1109,0.0116,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,8,2,0.1398,0.2722,0.1325,-0.0362,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,16,2,0.2772,0.1547,-0.1225,-0.0085,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,2,3,0.0223,0.0661,0.0438,-0.0398,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,3,3,0.0602,0.1554,0.0952,-0.0321,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,5,3,0.0496,0.2474,0.1978,-0.0625,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,8,3,0.0873,0.2883,0.2011,-0.027,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,16,3,0.2447,0.0594,-0.1852,0.0655,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,2,4,0.0277,0.0532,0.0254,-0.005,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,3,4,0.014,0.1607,0.1467,-0.0221,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,5,4,0.1054,0.2879,0.1825,-0.0116,42,18
Qwen/Qwen2.5-7B,fictional_b2,fictional,2,last,20,8,4,0.1905,0.2691,0.0786,0.0137,42,18
