model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,2,2,0.0718,0.0668,-0.005,0.0022,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,3,2,0.1014,0.12,0.0186,-0.0067,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,5,2,0.1487,0.2385,0.0898,0.0114,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,8,2,0.1781,0.1984,0.0202,0.04,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,16,2,0.2707,0.3176,0.047,0.0277,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,2,3,0.078,0.0684,-0.0096,-0.0022,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,3,3,0.0956,0.1687,0.0731,0.0133,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,5,3,0.1573,0.1639,0.0065,0.0058,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,8,3,0.2148,0.2706,0.0558,0.0107,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,16,3,0.3081,0.1964,-0.1117,0.0012,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,2,4,0.1002,0.0195,-0.0807,0.0115,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,3,4,0.1151,0.1254,0.0102,-0.0105,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,5,4,0.0831,0.1964,0.1132,0.001,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,8,4,0.187,0.1356,-0.0514,-0.0606,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,16,4,0.2399,0.2915,0.0515,-0.0148,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,2,5,0.0651,0.0241,-0.041,0.004,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,3,5,0.0548,0.0491,-0.0057,0.0079,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,5,5,0.162,0.1827,0.0207,-0.0132,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,8,5,0.1603,0.1906,0.0303,-0.0222,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,28,16,5,0.266,0.3063,0.0403,-0.0092,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,2,0,0.1158,0.067,-0.0489,-0.0112,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,3,0,0.1464,0.1199,-0.0265,-0.0363,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,5,0,0.1118,0.2014,0.0895,-0.0107,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,8,0,0.1826,0.2281,0.0455,0.0093,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,16,0,0.3093,0.1103,-0.199,0.0035,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,2,1,0.0952,0.0942,-0.001,0.0176,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,3,1,0.0816,0.1342,0.0526,-0.0172,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,5,1,0.1459,0.1589,0.013,-0.0097,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,8,1,0.1298,0.1606,0.0309,0.0053,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,16,1,0.2837,0.0674,-0.2163,-0.0026,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,2,2,0.1542,0.139,-0.0152,0.0401,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,3,2,0.1234,0.1555,0.0321,-0.0249,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,5,2,0.1513,0.1831,0.0318,-0.0054,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,8,2,0.1768,0.1846,0.0078,0.0583,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,16,2,0.2826,0.2493,-0.0333,0.0191,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,2,3,0.0903,0.0781,-0.0122,-0.0295,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,3,3,0.1191,0.145,0.026,-0.0173,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,5,3,0.1982,0.2313,0.0331,-0.0199,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,8,3,0.1967,0.2747,0.078,-0.0042,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,16,3,0.3049,0.3173,0.0124,-0.0203,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,2,4,0.1471,0.1587,0.0115,0.0108,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,3,4,0.1617,0.1674,0.0057,0.0098,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,5,4,0.16,0.2197,0.0597,-0.0182,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,8,4,0.2091,0.1808,-0.0282,0.0054,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,16,4,0.3051,0.0595,-0.2456,0.0176,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,2,5,0.0978,0.1318,0.0339,0.02,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,3,5,0.0672,0.0929,0.0257,0.009,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,5,5,0.0779,0.1674,0.0895,0.0187,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,8,5,0.1795,0.2513,0.0718,0.0035,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,32,16,5,0.2341,0.2258,-0.0083,-0.0059,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,2,0,0.1788,0.1345,-0.0443,0.0358,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,3,0,0.1504,0.1723,0.0219,0.0575,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,5,0,0.1673,0.2079,0.0406,0.021,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,8,0,0.1387,0.2356,0.0968,-0.0087,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,16,0,0.3396,0.0861,-0.2534,-0.0069,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,2,1,0.1133,0.0737,-0.0396,-0.0169,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,3,1,0.0668,0.054,-0.0128,0.0008,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,5,1,0.1091,0.1573,0.0482,-0.0263,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,8,1,0.1516,0.131,-0.0207,-0.0539,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,16,1,0.2458,0.1538,-0.092,0.0028,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,2,2,0.1897,0.1488,-0.0409,0.0143,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,3,2,0.1304,0.1765,0.0461,0.0283,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,5,2,0.1862,0.2021,0.0159,-0.0256,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,8,2,0.1893,0.1823,-0.0069,0.0448,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,16,2,0.2815,0.2014,-0.0801,-0.0019,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,2,3,0.0547,0.1118,0.057,-0.019,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,3,3,0.0528,0.0599,0.0071,0.0101,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,5,3,0.0892,0.1229,0.0337,-0.0039,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,8,3,0.1793,0.2362,0.0569,-0.0067,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,16,3,0.2473,0.2033,-0.044,-0.0045,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,2,4,0.0929,0.0877,-0.0052,-0.0203,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,3,4,0.1052,0.1347,0.0295,-0.0269,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,5,4,0.1387,0.1707,0.032,0.0058,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,8,4,0.1758,0.175,-0.0008,-0.0175,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,16,4,0.2516,0.1374,-0.1143,0.0164,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,2,5,0.096,0.0858,-0.0102,0.0005,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,3,5,0.1483,0.1328,-0.0155,0.0041,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,5,5,0.071,0.1897,0.1187,-0.0026,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,8,5,0.1813,0.2087,0.0274,-0.0037,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,36,16,5,0.2584,0.0931,-0.1653,-0.0252,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,2,0,0.2213,0.1879,-0.0334,0.022,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,3,0,0.1733,0.15,-0.0234,0.0046,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,5,0,0.187,0.2574,0.0703,-0.0155,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,8,0,0.2041,0.2077,0.0036,0.0127,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,16,0,0.2448,0.1322,-0.1126,0.0041,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,2,1,0.0945,0.1157,0.0213,0.0055,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,3,1,0.0656,0.1178,0.0522,-0.0122,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,5,1,0.1298,0.1506,0.0208,-0.0479,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,8,1,0.1289,0.1831,0.0541,-0.039,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,16,1,0.2425,0.0783,-0.1642,-0.0734,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,2,2,0.0457,0.0698,0.0241,0.0066,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,3,2,0.0985,0.1496,0.0511,0.0246,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,5,2,0.0949,0.1765,0.0817,0.004,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,8,2,0.1094,0.2349,0.1255,0.0269,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,16,2,0.2633,0.1363,-0.127,0.0295,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,2,3,0.0802,0.0651,-0.015,0.0304,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,3,3,0.1423,0.144,0.0017,-0.0174,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,5,3,0.0535,0.2247,0.1713,0.0056,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,8,3,0.1207,0.2415,0.1207,0.0115,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,16,3,0.2681,0.2289,-0.0392,-0.0239,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,2,4,0.041,0.1279,0.0869,0.0182,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,3,4,0.1267,0.1667,0.0399,-0.0155,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,5,4,0.1278,0.2139,0.0861,0.0153,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,8,4,0.1865,0.1776,-0.0088,-0.0326,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,16,4,0.2881,0.2171,-0.071,-0.0177,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,2,5,0.0624,0.0897,0.0273,0.0263,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,3,5,0.1405,0.1459,0.0053,0.0198,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,5,5,0.1036,0.1706,0.067,0.0096,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,8,5,0.1563,0.1987,0.0423,0.0042,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,40,16,5,0.2194,0.0673,-0.1522,0.0061,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,2,0,0.129,0.0567,-0.0723,-0.0012,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,3,0,0.0938,0.1267,0.0328,0.0096,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,5,0,0.1807,0.2422,0.0615,-0.0267,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,8,0,0.1123,0.2024,0.0901,-0.003,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,16,0,0.2276,0.144,-0.0836,-0.0063,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,2,1,0.0717,0.0614,-0.0103,0.0197,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,3,1,0.1211,0.1068,-0.0143,0.0289,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,5,1,0.1192,0.1755,0.0563,-0.0227,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,8,1,0.1746,0.202,0.0275,-0.0121,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,16,1,0.2265,0.2202,-0.0062,-0.0058,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,2,2,0.0871,0.0614,-0.0258,-0.0077,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,3,2,0.1328,0.1302,-0.0027,0.0063,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,5,2,0.1772,0.1786,0.0014,-0.0085,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,8,2,0.1862,0.2137,0.0275,0.0143,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,16,2,0.2358,0.1629,-0.0729,0.0246,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,2,3,0.0485,0.1358,0.0873,-0.01,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,3,3,0.1093,0.1003,-0.0089,0.0178,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,5,3,0.1628,0.2094,0.0467,-0.0145,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,8,3,0.1581,0.1723,0.0142,-0.037,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,16,3,0.226,0.1774,-0.0486,0.007,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,2,4,0.0999,0.1259,0.026,0.0162,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,3,4,0.1323,0.179,0.0468,-0.0245,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,5,4,0.182,0.1978,0.0158,-0.0118,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,8,4,0.158,0.2227,0.0647,-0.0463,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,16,4,0.2657,0.128,-0.1376,-0.0235,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,2,5,0.1039,0.12,0.0161,-0.0092,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,3,5,0.1097,0.1596,0.0499,-0.0214,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,5,5,0.1542,0.1841,0.0298,-0.0243,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,8,5,0.2022,0.144,-0.0582,0.0034,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,44,16,5,0.2316,0.1316,-0.1,0.0156,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,2,0,0.056,0.1214,0.0654,0.0199,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,3,0,0.1197,0.1737,0.054,-0.0136,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,5,0,0.0766,0.1646,0.0881,-0.0124,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,8,0,0.146,0.1267,-0.0193,0.0013,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,16,0,0.1954,0.1207,-0.0747,-0.025,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,2,1,0.0981,0.0643,-0.0339,-0.0472,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,3,1,0.0609,0.0857,0.0248,-0.0059,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,5,1,0.1074,0.1936,0.0861,-0.0139,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,8,1,0.1308,0.1245,-0.0063,-0.0298,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,16,1,0.1694,0.1641,-0.0053,-0.0278,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,2,2,0.0842,0.12,0.0358,0.0043,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,3,2,0.0913,0.1268,0.0355,-0.0195,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,5,2,0.0999,0.1705,0.0707,0.0235,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,8,2,0.1319,0.1824,0.0505,0.0063,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,16,2,0.2142,0.2128,-0.0014,0.0074,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,2,3,0.1405,0.0909,-0.0497,-0.0044,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,3,3,0.1333,0.2015,0.0682,-0.0009,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,5,3,0.1186,0.1987,0.0801,0.0056,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,8,3,0.1218,0.1654,0.0436,-0.0137,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,16,3,0.2091,0.1558,-0.0533,-0.0185,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,2,4,0.0957,0.0796,-0.0161,0.0409,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,3,4,0.0938,0.1019,0.0082,0.0046,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,5,4,0.1213,0.1939,0.0727,-0.017,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,8,4,0.1647,0.1577,-0.007,-0.0311,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,16,4,0.2111,0.2102,-0.001,-0.0619,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,2,5,0.0637,0.1047,0.041,-0.0291,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,3,5,0.0571,0.1188,0.0618,-0.0009,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,5,5,0.1423,0.1957,0.0534,-0.0344,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,8,5,0.1244,0.1529,0.0285,-0.0099,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,premise,48,16,5,0.1632,0.1112,-0.0519,0.0339,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,2,0,-0.0095,0.0157,0.0252,0.0103,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,3,0,-0.0095,0.0157,0.0252,0.0103,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,5,0,-0.0095,-0.0095,0.0,0.0168,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,8,0,-0.0095,-0.0095,0.0,0.0168,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,16,0,-0.0095,0.0215,0.031,0.0243,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,2,1,0.0445,0.0722,0.0277,-0.0058,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,3,1,0.0445,0.0445,0.0,-0.0206,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,5,1,0.0445,0.0839,0.0395,-0.0143,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,8,1,0.0445,0.0722,0.0277,-0.0206,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,16,1,0.0445,0.0445,0.0,-0.0143,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,2,2,0.0225,0.0225,0.0,-0.0313,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,3,2,0.0225,0.0225,0.0,-0.0313,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,5,2,0.0225,0.0225,0.0,-0.0313,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,8,2,0.0225,0.0554,0.0328,-0.0238,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,16,2,0.0225,0.0554,0.0328,-0.0238,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,2,3,0.0242,0.0242,0.0,0.0376,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,3,3,0.0242,0.0242,0.0,0.0376,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,5,3,0.0242,0.0464,0.0222,0.0402,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,8,3,0.0242,0.0587,0.0345,0.0406,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,16,3,0.0242,0.0242,0.0,0.0402,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,2,4,0.0291,0.0589,0.0298,-0.0183,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,3,4,0.0291,0.0291,0.0,-0.0175,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,5,4,0.0291,0.0589,0.0298,-0.0175,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,8,4,0.0291,0.0589,0.0298,-0.0183,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,16,4,0.0291,0.0291,0.0,-0.0183,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,2,5,0.028,0.028,0.0,0.0286,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,3,5,0.028,0.028,0.0,0.0286,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,5,5,0.028,0.0835,0.0555,0.0272,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,8,5,0.028,0.0694,0.0414,0.026,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,0,16,5,0.028,0.028,0.0,0.0286,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,2,0,0.0043,-0.0034,-0.0077,0.0086,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,3,0,-0.0297,0.0148,0.0445,-0.004,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,5,0,-0.0193,0.0493,0.0686,0.0063,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,8,0,0.0281,0.0513,0.0232,0.0182,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,16,0,0.0862,0.0493,-0.0369,0.0269,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,2,1,0.0657,0.0583,-0.0074,-0.0011,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,3,1,-0.0077,0.0119,0.0196,-0.0263,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,5,1,0.0094,0.0409,0.0315,-0.0432,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,8,1,-0.0037,0.1046,0.1083,-0.0468,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,16,1,0.0861,0.0685,-0.0175,-0.0141,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,2,2,-0.0083,0.005,0.0133,0.0199,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,3,2,0.0236,0.0173,-0.0063,-0.0061,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,5,2,-0.011,0.0685,0.0795,0.0576,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,8,2,0.0051,0.0678,0.0627,-0.0062,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,16,2,0.0459,0.0957,0.0498,0.0143,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,2,3,0.0199,-0.0516,-0.0715,0.0244,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,3,3,0.0435,-0.0164,-0.0598,0.0215,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,5,3,0.0094,0.0199,0.0105,0.0132,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,8,3,-0.0417,0.0989,0.1406,-0.0349,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,16,3,0.0648,0.0058,-0.059,0.0011,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,2,4,-0.0067,-0.0137,-0.007,-0.0595,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,3,4,0.0026,-0.0117,-0.0142,-0.0366,42,18
Qwen/Qwen2.5-14B,fictional_b1,fictional,1,last,4,5,4,0.0368,0.0999,0.0631,-0.0212,42,18
